Index,Type,Price,Area,Location
8934,T0,232445,50,Porto
8935,T0,199000,51,Porto
8936,T2,398000,144,Porto
8937,T1,295000,110,Porto
8938,T2,670000,91.72,Faro
8939,T2,485000,61.25,Lisboa
8940,T3,1290000,157.01,Faro
8941,T3,345000,138,Porto
8942,T2,280000,120,Porto
8943,T1,194713,67,Setúbal
8945,T1,365000,70.58,Faro
8946,T3,810000,136,Lisboa
8947,T2,735000,127.37,Faro
8948,T3,820000,136,Lisboa
8949,T3,800000,136,Lisboa
8950,T3,790000,136,Lisboa
8951,T3,770000,136,Lisboa
8952,T3,760000,136,Lisboa
8953,T3,780000,136,Lisboa
8954,T1,261000,71,Porto
8955,T3,465000,92,Porto
8956,T1,210000,65.48,Faro
8957,T3,560000,143.50,Porto
8958,T2,320000,105,Faro
8959,T2,550000,105,Lisboa
8960,T3,299000,130,Porto
8961,T4,350000,175,Porto
8962,T1,390000,71,Porto
8963,T3,780000,105.05,Lisboa
8964,T3,1250000,105.05,Lisboa
8965,T4,650000,184.14,Lisboa
8966,T2,189000,94.18,Aveiro
8967,T3,631250,154,Porto
8968,T3,214000,101.18,Aveiro
8969,T3,224000,107.10,Aveiro
8970,T3,218000,100.36,Aveiro
8971,T2,184000,68.76,Aveiro
8972,T2,187000,94.18,Aveiro
8973,T3,216000,101.18,Aveiro
8974,T3,222000,107.10,Aveiro
8975,T3,212000,100.36,Aveiro
8976,T3,222000,105.41,Aveiro
8977,T2,182000,68.76,Aveiro
8978,T3,410000,114,Lisboa
8979,T2,315000,90,Lisboa
8980,T2,185000,94.18,Aveiro
8981,T3,770000,105.05,Lisboa
8982,T3,770000,105.05,Lisboa
8983,T3,210000,101.18,Aveiro
8984,T2,175000,80,Porto
8985,T3,760000,105.05,Lisboa
8986,T2,675000,91.05,Lisboa
8987,T3,635000,150.50,Porto
8988,T2,115000,97.50,Braga
8989,T3,220000,107,Aveiro
8990,T3,210000,100.36,Aveiro
8991,T2,299000,105,Porto
8992,T1,390000,71,Porto
8993,T2,180000,68.76,Aveiro
8994,T2,183000,94.18,Aveiro
8995,T2,178000,90.07,Aveiro
8996,T3,226000,105.41,Aveiro
8997,T1,320000,60,Porto
8998,T2,180000,68.76,Aveiro
8999,T2,185000,84.76,Aveiro
9000,T1,240000,59,Porto
9002,T2,1280000,146,Lisboa
9003,T4,625000,196,Porto
9004,T1,550000,81.60,Lisboa
9006,T4,1340000,237.60,Porto
9007,T2,229000,96,Faro
9008,T3,460000,145.30,Setúbal
9009,T3,460000,145.30,Setúbal
9010,T2,445200,86.50,Faro
9011,T2,455800,100.48,Faro
9012,T3,598900,149,Faro
9013,T2,455800,86.50,Faro
9014,T3,620100,149,Faro
9015,T3,609500,149,Faro
9016,T2,434600,86.50,Faro
9017,T2,424000,100.48,Faro
9018,T2,445200,100.48,Faro
9019,T2,128000,58,Faro
9020,T2,315000,105,Faro
9021,T2,330000,105,Faro
9022,T3,545000,102,Porto
9023,T2,279000,68,Aveiro
9025,T4,259000,115,Porto
9026,T2,365000,85,Porto
9027,T3,1650000,147,Faro
9028,T1,235000,59,Faro
9029,T2,378000,80,Leiria
9030,T2,405000,112,Lisboa
9031,T2,330000,114.36,Porto
9032,T4,2600000,271,Lisboa
9033,T2,264500,75,Setúbal
9034,T2,225000,124,Porto
9035,T3,295000,122,Faro
9036,T3,379000,115.30,Faro
9037,T3,1000000,155,Lisboa
9038,T3,397500,108.35,Porto
9039,T1,375000,70.58,Faro
9040,T2,277900,81.50,Porto
9041,T2,308900,96,Porto
9042,T1,165900,55,Porto
9043,T3,757000,163.50,Porto
9044,T5,849000,16 115,Lisboa
9045,T2,352775,105,Porto
9046,T2,250000,64,Porto
9047,T4,1340000,237.60,Porto
9048,T3,850000,140,Porto
9049,T5,1150000,230,Lisboa
9050,T3,305000,136,Leiria
9052,T3,290000,116,Faro
9053,T3,319000,137.62,Aveiro
9054,T3,380000,143.35,Setúbal
9055,T3,365000,127,Setúbal
9056,T2,315000,98.20,Setúbal
9057,T2,345000,116,Porto
9058,T2,295000,88,Porto
9059,T2,262000,93,Porto
9060,T2,257500,93,Porto
9061,T2,262000,65,Porto
9062,T2,260000,94,Porto
9063,T2,257000,93,Porto
9064,T1,205000,56,Porto
9065,T2,277000,105,Porto
9066,T2,410000,112,Porto
9067,T2,275000,70,Porto
9068,T2,350000,119,Porto
9069,T2,300000,101,Porto
9070,T2,255000,97,Porto
9071,T3,385000,143.35,Setúbal
9072,T3,215000,83.50,Setúbal
9073,T4,485000,176,Setúbal
9074,T3,300000,132,Setúbal
9075,T3,580000,98.25,Porto
9076,T2,440000,91.30,Porto
9077,T2,280000,77,Porto
9078,T1,270000,54,Faro
9079,T3,236000,100,Porto
9080,T2,330000,98,Faro
9081,T3,236000,102,Porto
9082,T3,199750,99.90,Braga
9083,T2,285000,78,Porto
9084,T3,1430000,130,Lisboa
9085,T2,245000,92,Porto
9086,T3,370000,135,Porto
9087,T1,206000,55,Braga
9088,T2,218500,76,Lisboa
9089,T1,260000,63,Porto
9090,T2,370000,104,Faro
9091,T3,1790000,218.40,Lisboa
9092,T3,1380000,163.40,Lisboa
9093,T3,1310000,151,Lisboa
9094,T2,790000,99,Lisboa
9095,T1,460000,65,Lisboa
9096,T2,750000,95,Lisboa
9097,T2,375000,80,Lisboa
9098,T2,320000,91,Faro
9099,T3,299900,99,Setúbal
9100,T2,215000,76.70,Porto
9101,T2,189500,76,Setúbal
9102,T2,550000,119,Porto
9103,T3,850000,166,Porto
9104,T2,515000,118,Porto
9105,T1,415000,97,Porto
9106,T3,1100000,136,Lisboa
9107,T2,327000,87,Faro
9108,T2,550000,97,Porto
9109,T3,137000,111,Santarém
9110,T3,235000,117.23,Faro
9111,T2,240000,83,Porto
9112,T3,"4216832,40",210.61,Lisboa
9113,T3,"3496759,20",209.93,Lisboa
9114,T2,368000,138.90,Faro
9115,T3,460000,105,Aveiro
9116,T3,3770646,222.40,Lisboa
9117,T4,"4503569,40",230.76,Lisboa
9118,T1,160000,51,Porto
9119,T3,295000,103,Lisboa
9120,T2,398000,108,Porto
9121,T2,398000,108,Porto
9122,T3,229900,75,Lisboa
9123,T4,"3936889,44",230.76,Lisboa
9124,T0,79800,54.80,Santarém
9125,T2,334000,82,Aveiro
9126,T3,430000,131.65,Setúbal
9127,T2,166000,66.53,Lisboa
9128,T3,325000,113,Porto
9129,T2,380000,108.02,Setúbal
9130,T3,480000,132.79,Setúbal
9131,T3,320000,113,Porto
9132,T3,402000,101,Aveiro
9133,T2,310000,82,Aveiro
9134,T0,195000,50,Porto
9135,T2,169500,75,Faro
9137,T2,262000,70,Aveiro
9138,T2,345000,88.26,Aveiro
9139,T1,265000,80.21,Aveiro
9140,T3,690000,148,Lisboa
9141,T3,370000,124,Setúbal
9142,T3,370000,120,Setúbal
9143,T2,285000,137,Setúbal
9144,T3,335000,121,Setúbal
9145,T2,305000,100,Setúbal
9146,T3,350000,120,Setúbal
9147,T3,380000,120,Setúbal
9148,T2,637000,115,Porto
9149,T2,320000,98,Faro
9150,T3,360000,90,Faro
9152,T2,"2336908,20",142.07,Lisboa
9153,T2,2554794,175.95,Lisboa
9154,T2,2999700,181.80,Lisboa
9155,T2,2639736,181.80,Lisboa
9156,T3,260000,95,Lisboa
9157,T4,875000,196.60,Porto
9158,T1,170500,35,Lisboa
9159,T3,895000,177,Lisboa
9160,T2,517000,92,Lisboa
9161,T2,200000,85,Lisboa
9162,T2,200000,70,Lisboa
9163,T1,185000,60,Lisboa
9165,T1,185000,62,Lisboa
9166,T1,129000,55,Aveiro
9167,T2,225000,72,Lisboa
9168,T2,225000,82,Lisboa
9169,T2,225000,90,Lisboa
9170,T1,185000,54,Lisboa
9171,T1,185000,55,Lisboa
9172,T3,260000,99.46,Lisboa
9173,T3,320000,94.90,Leiria
9174,T1,275000,40.85,Porto
9175,T1,280000,40.85,Porto
9176,T1,270000,40.85,Porto
9177,T1,290000,51.78,Porto
9178,T3,580000,159.95,Porto
9179,T1,275000,48.80,Porto
9180,T1,270000,48.80,Porto
9181,T1,290000,40.85,Porto
9182,T1,265000,48.80,Porto
9183,T1,285000,40.85,Porto
9184,T2,293000,99,Porto
9185,T4,365000,170,Porto
9186,T2,530000,70,Lisboa
9188,T2,1275000,131.76,Faro
9189,T1,385000,60.77,Faro
9190,T2,725000,127.19,Faro
9191,T2,1275000,135.73,Faro
9192,T2,660000,120.72,Faro
9193,T2,660000,120.72,Faro
9194,T2,575000,116.71,Faro
9195,T2,650000,91.72,Faro
9196,T2,1275000,131.76,Faro
9197,T2,1280000,131.76,Faro
9198,T2,660000,91.72,Faro
9199,T2,1280000,131.76,Faro
9200,T1,435000,94.46,Faro
9201,T2,685000,91.72,Faro
9202,T2,1260000,117.75,Faro
9203,T2,745000,127.37,Faro
9204,T2,1320000,139.14,Faro
9205,T2,755000,127.37,Faro
9206,T3,1340000,157.01,Faro
9207,T2,660000,120.58,Faro
9208,T2,1290000,139.14,Faro
9209,T2,725000,127.37,Faro
9210,T2,1275000,123.63,Faro
9211,T1,425000,94.46,Faro
9212,T2,675000,83.01,Faro
9213,T2,635000,83.01,Faro
9214,T1,445000,96.21,Faro
9215,T1,395000,60.77,Faro
9216,T2,680000,132.30,Faro
9217,T1,385000,85.19,Faro
9218,T2,685000,132.30,Faro
9219,T2,675000,132.30,Faro
9220,T1,375000,72.15,Faro
9222,T2,280000,74,Porto
9223,T2,255000,116,Porto
9224,T2,395000,89,Porto
9225,T2,400000,96,Porto
9226,T0,425000,82,Lisboa
9227,T2,405000,107.20,Porto
9228,T2,305000,51.60,Porto
9229,T2,900000,120,Lisboa
9230,T2,160000,73,Setúbal
9231,T2,370000,93.50,Porto
9232,T3,276000,109,Aveiro
9233,T2,244000,103,Aveiro
9234,T3,229900,74,Lisboa
9235,T3,760000,134,Lisboa
9236,T3,770000,138,Lisboa
9237,T3,760000,138,Lisboa
9238,T3,172000,92,Santarém
9239,T0,141500,37,Aveiro
9240,T3,750000,134,Lisboa
9241,T3,740000,134,Lisboa
9242,T4,2600000,271,Lisboa
9243,T3,549000,120,Porto
9244,T2,272000,81.70,Porto
9245,T4,970000,138.50,Lisboa
9246,T3,1207500,139.70,Lisboa
9247,T4,1350000,186,Lisboa
9248,T3,223500,161,Porto
9249,T3,355000,123.66,Coimbra
9250,T3,230000,100,Setúbal
9251,T3,385000,115,Lisboa
9252,T3,349000,132,Coimbra
9253,T1,300000,41,Setúbal
9254,T3,750000,166.50,Faro
9255,T0,270000,48,Aveiro
9256,T4,1550000,172,Lisboa
9257,T3,840000,126,Lisboa
9258,T3,505000,99,Faro
9259,T2,415000,102,Leiria
9260,T4,1600000,241.87,Lisboa
9261,T1,460000,48,Lisboa
9262,T3,285000,105,Faro
9263,T3,475000,93.50,Lisboa
9264,T2,395000,62.35,Lisboa
9265,T3,445000,93.50,Lisboa
9266,T3,510000,93.50,Lisboa
9267,T1,330000,41,Lisboa
9268,T0,395000,68,Lisboa
9269,T2,725000,113,Lisboa
9270,T3,810000,126,Lisboa
9271,T1,380000,54,Lisboa
9272,T2,895000,154,Lisboa
9273,T2,905000,158,Lisboa
9274,T2,685000,113,Lisboa
9275,T2,765000,141.76,Lisboa
9276,T3,650000,154,Porto
9277,T0,129900,29,Lisboa
9278,T1,205000,64,Viana do Castelo
9279,T0,180000,35,Porto
9280,T1,258000,57.20,Aveiro
9281,T0,335000,51,Porto
9282,T3,320000,108,Leiria
9283,T2,175000,87,Leiria
9284,T3,580000,114,Faro
9285,T1,420000,56,Lisboa
9286,T2,385000,104,Faro
9287,T2,850000,82.80,Lisboa
9288,T2,1200000,90.90,Lisboa
9289,T2,790000,68,Lisboa
9290,T3,1500000,129.10,Lisboa
9291,T1,258000,57.20,Aveiro
9292,T1,750000,74.80,Lisboa
9293,T1,195000,48,Faro
9294,T2,385000,62.35,Lisboa
9295,T3,229000,83,Lisboa
9296,T2,799000,122,Faro
9297,T2,355000,76.40,Lisboa
9298,T2,590000,64,Lisboa
9299,T2,198000,98,Porto
9300,T2,249900,96,Porto
9301,T2,330000,141,Faro
9302,T2,348000,81.80,Aveiro
9303,T3,460000,104.80,Aveiro
9304,T4,550000,117.10,Aveiro
9305,T4,595000,117.10,Aveiro
9306,T3,398000,98.60,Aveiro
9307,T3,460000,104.80,Aveiro
9308,T3,402000,100.60,Aveiro
9309,T4,1950000,238,Lisboa
9310,T2,830855,72.50,Lisboa
9311,T0,321000,27.10,Lisboa
9312,T0,428000,49.10,Lisboa
9313,T1,449400,49.80,Lisboa
9314,T1,642000,74.80,Lisboa
9315,T1,460100,43.40,Lisboa
9316,T2,695000,108,Lisboa
9317,T3,550000,146,Ilha da Madeira
9318,T3,275000,83,Porto
9319,T2,320000,98,Faro
9320,T1,215000,55,Porto
9321,T5,1390000,317,Lisboa
9322,T1,289900,37.50,Lisboa
9323,T3,400000,117,Porto
9324,T2,199900,89.01,Porto
9325,T3,524188,155,Porto
9326,T3,581630,180,Porto
9327,T5,475000,185.80,Porto
9328,T3,532420,142,Porto
9329,T3,405000,145,Faro
9330,T3,466000,145,Faro
9331,T2,340925,98,Porto
9332,T3,1150000,145,Lisboa
9333,T2,235500,73,Porto
9334,T2,162500,111,Leiria
9335,T2,310000,81.80,Aveiro
9336,T3,390000,100.60,Aveiro
9337,T3,390000,112.40,Aveiro
9338,T4,615000,218,Faro
9339,T0,199000,42,Coimbra
9340,T3,620000,228.75,Faro
9341,T2,355600,96,Porto
9342,T1,200000,68,Faro
9343,T1,227500,51.08,Porto
9344,T2,287500,72.52,Porto
9345,T1,227500,52.76,Porto
9346,T2,850000,83,Lisboa
9347,T2,274500,102.62,Aveiro
9348,T1,215000,77.90,Aveiro
9349,T3,335500,104.17,Aveiro
9350,T2,274500,102.61,Aveiro
9351,T2,279500,93,Aveiro
9352,T2,262000,69.70,Aveiro
9353,T1,620000,75.22,Faro
9354,T2,320000,111.27,Lisboa
9355,T3,268000,117,Porto
9356,T2,215000,95,Porto
9358,T1,215000,40,Faro
9359,T4,495000,157,Porto
9360,T2,425000,90,Faro
9361,T3,278500,125,Porto
9362,T3,299000,103,Lisboa
9363,T4,407000,167,Faro
9364,T2,279000,68,Aveiro
9365,T3,635000,154.50,Porto
9366,T4,850000,224,Porto
9368,T3,480000,91,Lisboa
9369,T1,182000,53,Aveiro
9370,T3,1090000,150,Porto
9371,T2,350000,98,Porto
9372,T2,375000,94,Porto
9373,T3,465000,92,Porto
9374,T3,295000,83.54,Lisboa
9375,T3,279900,112,Lisboa
9376,T2,425000,104,Porto
9377,T3,284500,116.15,Porto
9379,T2,413900,94,Porto
9380,T1,269000,57,Porto
9381,T1,289900,37,Lisboa
9382,T2,350000,98,Porto
9383,T2,370000,90,Setúbal
9384,T4,1450000,181.20,Porto
9385,T3,715000,125.40,Porto
9386,T3,660000,133.70,Porto
9387,T4,850000,145.10,Porto
9388,T3,715000,136.80,Porto
9389,T4,910000,158.80,Porto
9390,T3,745000,136.70,Porto
9391,T3,735000,133.60,Porto
9392,T3,805000,136.70,Porto
9393,T3,695000,136.80,Porto
9394,T3,805000,136.80,Porto
9395,T2,515000,116,Porto
9396,T2,475000,89,Porto
9397,T3,940000,136.80,Porto
9398,T4,1025000,158.80,Porto
9399,T4,825000,145.10,Porto
9400,T3,705000,135.70,Porto
9401,T2,525000,119.90,Porto
9402,T3,650000,135.70,Porto
9403,T3,750000,130.40,Porto
9404,T2,295000,170,Lisboa
9405,T3,570000,139,Lisboa
9406,T3,550000,139,Lisboa
9407,T2,500000,100,Lisboa
9408,T2,180000,90,Lisboa
9409,T2,480000,100,Lisboa
9410,T3,1080000,136.18,Faro
9411,T2,955000,127.08,Faro
9412,T1,605000,75.22,Faro
9413,T3,225000,103,Setúbal
9414,T4,1750000,208.53,Faro
9415,T0,425000,50.99,Faro
9416,T1,580000,68.30,Faro
9418,T1,555000,66.73,Faro
9419,T3,1190000,145.68,Faro
9420,T3,285000,123,Braga
9421,T3,480000,167.45,Setúbal
9422,T3,460000,167.45,Setúbal
9423,T2,360000,129.80,Setúbal
9424,T3,390000,152.35,Setúbal
9425,T3,380000,151.55,Setúbal
9426,T3,995000,155.67,Lisboa
9427,T2,310000,103.85,Setúbal
9428,T3,375000,151.55,Setúbal
9429,T3,370000,151.55,Setúbal
9430,T3,355000,138.75,Setúbal
9431,T3,360000,142.80,Setúbal
9432,T1,280000,135,Lisboa
9433,T4,1132000,155,Lisboa
9434,T3,805000,138,Lisboa
9435,T3,690000,135,Setúbal
9436,T4,780000,184.59,Setúbal
9437,T2,190000,75,Lisboa
9438,T4,325000,190,Setúbal
9439,T0,150000,30,Lisboa
9440,T4,Preçosobconsulta,157.30,Porto
9441,T2,Preçosobconsulta,97.10,Porto
9442,T3,Preçosobconsulta,133.50,Porto
9443,T2,Preçosobconsulta,97.10,Porto
9444,T2,546000,94.40,Lisboa
9445,T2,600000,99,Lisboa
9446,T2,235000,84,Lisboa
9448,T3,1950000,175.01,Porto
9450,T0,167000,55,Lisboa
9451,T3,432600,130,Porto
9452,T3,290000,140.35,Braga
9453,T1,508250,58.57,Porto
9454,T2,595000,104,Lisboa
9455,T5,2200000,286,Lisboa
9456,T2,369000,101,Leiria
9457,T3,460500,134.18,Porto
9458,T1,188000,52,Porto
9459,T1,185000,52,Porto
9460,T1,157500,45,Coimbra
9461,T1,190000,55.48,Braga
9462,T2,225000,76,Setúbal
9463,T3,419950,123,Porto
9464,T4,650000,196,Faro
9465,T4,1680000,220,Lisboa
9466,T0,171000,41,Porto
9467,T4,490000,189,Porto
9468,T4,1685000,208.53,Faro
9469,T0,410000,50.99,Faro
9470,T1,565000,68.30,Faro
9471,T1,540000,66.73,Faro
9472,T2,200000,85,Aveiro
9473,T2,126000,81,Santarém
9474,T3,1235000,153.09,Faro
9475,T2,215000,92,Aveiro
9476,T3,250000,245,Aveiro
9477,T1,230000,80,Porto
9478,T3,314853,108.03,Porto
9480,T3,445000,140,Lisboa
9481,T3,445000,140,Lisboa
9482,T2,850000,174,Porto
9483,T2,298700,91,Porto
9484,T2,890000,111.43,Faro
9485,T4,1665000,208.53,Faro
9486,T3,1100000,136.18,Faro
9487,T1,540000,66.73,Faro
9488,T1,550000,68.30,Faro
9489,T1,299000,69,Faro
9490,T2,430000,78,Faro
9491,T2,445000,99.89,Setúbal
9492,T3,708000,125.67,Setúbal
9493,T4,753000,158.49,Setúbal
9494,T2,435000,99.13,Setúbal
9495,T2,425000,99.13,Setúbal
9496,T2,424000,99.89,Setúbal
9497,T2,434000,99.89,Setúbal
9498,T2,423000,82.33,Setúbal
9499,T2,245000,98,Lisboa
9500,T1,300000,76,Faro
9501,T3,215000,126,Coimbra
9502,T2,140000,71,Santarém
9503,T3,352900,110,Lisboa
9504,T2,345000,113.25,Aveiro
9505,T4,395000,183,Setúbal
9506,T4,860000,134,Lisboa
9509,T3,370000,136.64,Aveiro
9511,T2,207000,68,Coimbra
9512,T3,429000,125.20,Faro
9513,T2,295000,77.32,Aveiro
9514,T4,610000,226.15,Aveiro
9515,T2,253000,60,Leiria
9516,T2,294000,73,Leiria
9517,T2,320000,88,Setúbal
9518,T2,275000,68,Leiria
9519,T3,522500,128,Braga
9520,T1,212000,48,Leiria
9521,T2,268500,66,Leiria
9522,T1,191000,44,Leiria
9523,T1,218000,52,Leiria
9524,T1,188000,43,Leiria
9525,T3,395000,123,Porto
9526,T1,360000,75,Setúbal
9527,T2,250000,76,Porto
9528,T3,428000,105,Lisboa
9529,T3,565000,105,Lisboa
9530,T2,375000,70,Lisboa
9531,T2,274000,77.70,Porto
9532,T2,272000,77.70,Porto
9533,T2,281000,77.70,Porto
9534,T2,200000,102,Porto
9535,T3,445550,160,Aveiro
9537,T2,262500,76,Porto
9538,T4,1050000,184,Porto
9539,T1,215000,58,Porto
9540,T3,2900000,172,Lisboa
9541,T2,699000,91.35,Faro
9542,T4,495000,157,Porto
9543,T4,710000,188.10,Porto
9544,T4,710000,188.10,Porto
9545,T1,270000,40,Lisboa
9547,T1,240000,68,Porto
9548,T3,380000,137.70,Porto
9549,T3,670000,128.79,Lisboa
9550,T2,298700,91,Porto
9551,T2,159900,62,Setúbal
9552,T3,545000,152,Porto
9553,T3,230000,97,Leiria
9554,T4,650000,196,Faro
9555,T2,249000,72,Leiria
9556,T3,450000,115,Setúbal
9557,T2,240000,100,Leiria
9558,T3,330000,137,Faro
9559,T2,840000,140,Lisboa
9560,T3,690000,160,Setúbal
9561,T1,205000,46,Faro
9562,T2,760000,101,Lisboa
9563,T2,375000,82,Lisboa
9564,T3,890000,117.60,Porto
9565,T3,735000,117.60,Porto
9566,T4,685000,215,Porto
9567,T2,158500,105,Setúbal
9568,T1,287000,70,Setúbal
9569,T4,882000,170,Porto
9570,T2,298700,91,Porto
9571,T3,250000,115,Porto
9572,T2,698000,105.40,Lisboa
9573,T2,272500,74,Setúbal
9574,T2,665500,115,Porto
9575,T1,164000,45,Faro
9576,T2,350000,102.70,Coimbra
9577,T2,367800,80,Porto
9578,T1,345700,72,Porto
9579,T1,360100,71,Porto
9580,T4,674000,106.40,Porto
9581,T2,209000,75,Porto
9582,T0,260000,45.30,Porto
9583,T2,260000,72.80,Coimbra
9585,T2,783736,121,Lisboa
9586,T3,750000,130,Lisboa
9587,T1,849000,72,Lisboa
9588,T3,490000,143,Ilha da Madeira
9589,T2,935000,118,Lisboa
9590,T2,201000,75,Porto
9591,T2,205000,75,Porto
9592,T2,207000,75,Porto
9593,T1,175000,49,Porto
9594,T2,310000,71.50,Porto
9595,T1,240000,60,Braga
9596,T2,245000,76,Porto
9597,T1,192500,58,Porto
9598,T2,380000,82,Lisboa
9599,T3,450000,120,Porto
9600,T3,160000,102,Viana do Castelo
9601,T5,1090000,218,Lisboa
9602,T3,599900,110,Lisboa
9603,T2,270000,103,Setúbal
9604,T3,179500,150,Leiria
9605,T1,158500,44,Porto
9606,T3,298000,122,Lisboa
9607,T3,450000,103.37,Setúbal
9608,T3,235000,82.50,Setúbal
9609,T1,310000,91.08,Setúbal
9610,T3,235000,104,Porto
9611,T2,460000,87.60,Porto
9612,T3,265000,96,Lisboa
9613,T2,595000,110,Lisboa
9614,T0,185000,23.45,Porto
9615,T2,385000,78,Lisboa
9616,T3,465000,117,Porto
9617,T3,445000,78,Lisboa
9618,T2,205000,82,Faro
9619,T3,295000,177,Porto
9620,T4,1600000,242.26,Lisboa
9621,T4,1500000,242.26,Lisboa
9622,T3,805000,152.48,Lisboa
9623,T3,785000,152.48,Lisboa
9624,T3,765000,152.48,Lisboa
9625,T3,755000,152.48,Lisboa
9626,T3,785000,152.48,Lisboa
9627,T3,785000,152.48,Lisboa
9628,T3,750000,152.48,Lisboa
9629,T3,755000,152.48,Lisboa
9630,T3,770000,152.48,Lisboa
9631,T2,605000,102.88,Lisboa
9632,T3,735000,152.48,Lisboa
9633,T2,605000,102.88,Lisboa
9634,T3,785000,152.48,Lisboa
9635,T2,605000,102.88,Lisboa
9636,T2,585000,102.88,Lisboa
9637,T2,570000,102.88,Lisboa
9638,T2,570000,102.88,Lisboa
9639,T2,555000,102.88,Lisboa
9640,T2,555000,102.88,Lisboa
9641,T2,555000,102.88,Lisboa
9642,T2,545000,102.88,Lisboa
9643,T2,545000,102.88,Lisboa
9644,T2,555000,102.88,Lisboa
9645,T2,535000,102.88,Lisboa
9646,T2,500000,90.93,Lisboa
9647,T2,535000,102.88,Lisboa
9648,T2,500000,90.93,Lisboa
9649,T2,495000,90.93,Lisboa
9650,T2,495000,90.93,Lisboa
9651,T2,490000,90.93,Lisboa
9652,T2,485000,90.93,Lisboa
9653,T2,480000,90.93,Lisboa
9654,T2,475000,90.93,Lisboa
9655,T4,1500000,242.26,Lisboa
9656,T4,705000,170.40,Porto
9657,T1,295000,65,Braga
9658,T4,650000,151.82,Setúbal
9659,T3,1090000,188.39,Lisboa
9660,T1,395000,64.95,Lisboa
9661,T1,385000,62.88,Lisboa
9662,T2,615000,94.35,Lisboa
9663,T2,690000,113.34,Lisboa
9665,T3,247000,109.40,Porto
9666,T3,395000,123.38,Setúbal
9667,T3,380000,123.38,Setúbal
9668,T3,395000,123.38,Setúbal
9669,T3,370000,123.38,Setúbal
9670,T3,370000,123.38,Setúbal
9671,T2,290000,100.95,Setúbal
9672,T3,322500,106.50,Faro
9673,T3,440000,117,Ilha da Madeira
9674,T2,186000,98,Porto
9676,T1,325000,57,Lisboa
9677,T2,174500,99,Porto
9678,T2,249000,99,Porto
9679,T2,285000,101,Setúbal
9680,T1,349000,57,Lisboa
9681,T2,790000,148.06,Lisboa
9682,T2,295000,98,Setúbal
9683,T3,335000,121,Setúbal
9684,T3,340000,121,Setúbal
9685,T3,345000,121,Setúbal
9686,T3,365000,121,Setúbal
9687,T3,385000,159,Setúbal
9688,T4,1650000,260.33,Lisboa
9689,T3,147500,127.29,Santarém
9690,T2,174500,99,Porto
9691,T3,2300000,290,Lisboa
9692,T3,930000,127.32,Porto
9693,T2,670000,86.42,Porto
9694,T4,795000,177.40,Porto
9695,T1,249500,54.16,Porto
9696,T3,620000,127.32,Porto
9697,T4,1165000,177.40,Porto
9698,T2,670000,86.42,Porto
9699,T1,173250,61.95,Porto
9700,T3,275000,86.89,Aveiro
9702,T3,320000,90,Lisboa
9703,T2,230000,74.80,Faro
9704,T3,535000,160,Lisboa
9705,T2,197500,64,Setúbal
9706,T2,270000,63,Porto
9707,T2,195000,85,Lisboa
9708,T2,325000,79.95,Faro
9709,T1,234900,106,Lisboa
9710,T3,340000,122.89,Setúbal
9711,T3,340000,122.89,Setúbal
9712,T3,730000,121,Lisboa
9713,T3,350000,145,Porto
9714,T2,79000,76,Setúbal
9715,T3,4500000,350,Lisboa
9716,T2,265000,110,Braga
9717,T2,345000,90,Porto
9718,T1,195000,65,Braga
9719,T3,199900,124,Ilha das Flores
9721,T2,310000,71,Porto
9722,T3,459530,160,Aveiro
9723,T3,446930,150,Aveiro
9724,T0,425000,62.74,Lisboa
9725,T1,670000,134.96,Lisboa
9726,T3,260000,127,Porto
9727,T2,990000,108.65,Lisboa
9729,T3,359500,115,Porto
9731,T3,305000,127,Ilha da Madeira
9732,T4,295000,146,Braga
9733,T2,260000,100,Viana do Castelo
9734,T2,310000,149,Porto
9735,T2,185000,97,Faro
9736,T3,445000,120,Lisboa
9737,T3,450000,127,Setúbal
9738,T3,240000,165,Porto
9739,T3,460000,127,Setúbal
9740,T3,750000,130,Lisboa
9741,T3,85000,85,Bragança
9742,T2,85000,94,Bragança
9743,T3,380000,118.45,Setúbal
9744,T3,635000,154.50,Porto
9745,T2,130000,88,Santarém
9746,T3,309500,108,Setúbal
9747,T2,260000,95,Viana do Castelo
9748,T3,440000,114.50,Ilha da Madeira
9749,T2,147500,111,Coimbra
9750,T2,450000,130,Porto
9751,T1,230000,65,Porto
9752,T0,210000,45,Porto
9753,T2,369000,80,Porto
9754,T3,485000,286,Setúbal
9755,T2,297500,62.49,Setúbal
9756,T2,302500,62.49,Setúbal
9757,T2,290000,62.49,Setúbal
9758,T2,292500,62.49,Setúbal
9759,T3,327500,76.12,Setúbal
9760,T3,290000,127,Santarém
9761,T3,275000,136,Santarém
9762,T3,350000,143.75,Santarém
9763,T3,340000,123,Setúbal
9764,T3,300000,127,Santarém
9765,T3,260000,129,Santarém
9766,T3,340000,122,Setúbal
9767,T3,300000,137,Setúbal
9768,T3,415000,82,Setúbal
9769,T4,649500,96,Lisboa
9770,T4,480000,154.56,Setúbal
9771,T4,487500,149.30,Setúbal
9772,T3,475000,115,Porto
9773,T3,315000,87,Setúbal
9774,T3,345000,107,Setúbal
9775,T3,340000,107,Setúbal
9776,T2,186000,98,Porto
9777,T1,235000,54,Porto
9778,T3,440000,182,Braga
9779,T0,179550,40,Porto
